,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance
2611,Min. 19 | Primer cambio merengue. Entra: Jhonny Palacios; Sale: Oliver Morazán.,3,8,2016,196452,11,0.01
2612,Min. 16 | ¡Gol de Juticalpa! Bernárdez anota el empate para los locales.,1,8,2016,196452,9,0.0
2613,Min. 2 | ¡GOOOL DEL OLIMPIA! Alberth Elis de derecha la manda a guardar para abrir el marcador. #RugeLeón,19,26,2016,196452,45,0.02
2614,Min. 1 | Primer amonestado del juego. Tarjeta amarilla para Oliver Morazán.,0,5,2016,196452,5,0.0
2615,¡Se movió el balón en el Juan Ramón Brevé! Leones y canecheros ya juegan en Juticalpa. #RugeLeón,9,5,2016,196452,14,0.01
2616,¡Así salimos esta tarde! Estos son los once leones que van en busca de los tres puntos en Juticalpa. #RugeLeón https://t.co/AAvlsydrZ0,17,22,2016,196452,39,0.02
2617,"En el mes de la lucha contra el cáncer infantil, te compartimos los #12Síntomas para detectar este mal. https://t.co/OJOiVZZtKc",28,28,2016,196452,56,0.03
2618,¡Este domingo nos vamos a Juticalpa! Continuamos nuestro camino #PorLa30 en tierras olanchanas. #RugeLeón https://t.co/xvyoi4Tqxu,65,22,2016,196452,87,0.04
2619,Así está la tabla de posiciones luego de la cuarta jornada. ¡Seguimos en la cima! https://t.co/hPZPy9p8NA,41,29,2016,196452,70,0.04
2620,Ya puedes ver el álbum del clásico Olimpia vs Marathón en nuestro Facebook oficial. https://t.co/Ei7TlVeAgk,26,17,2016,196452,43,0.02
2621,¡Finalizó el partido! Olimpia y Marathón empatan 0-0 y se reparten puntos en el Nacional. https://t.co/zoecpYdnW5,14,10,2016,196452,24,0.01
2622,Min. 90+1 | Alberth Elis dispara y el balón se va desviado. ¡Estuvo cerca el conjunto merengue!,4,5,2016,196452,9,0.0
2623,Min. 85 | ¡Muy cerca Marathón de anotar! Remate de Reyes que se va apenas desviado.,3,0,2016,196452,3,0.0
2624,Min. 75 | ¡Nos salvamos! Noel Valladares en dos tiempos y en la línea de gol evita el gol visitante.,5,2,2016,196452,7,0.0
2625,Min. 73 | Tarjeta amarilla para Javier Estupiñán.,3,0,2016,196452,3,0.0
2626,"¡Se viene ""El Cocherito"" a la cancha! Al minuto 63, Olimpia realiza su último cambio. Entra: Carlo Costly; Sale; Mayron Flores.",10,14,2016,196452,24,0.01
2627,Min. 61 | ¡Cerca Olimpia! Romell Quioto remata y el arquero verde evita el primero.,3,1,2016,196452,4,0.0
2628,Min. 57 | Cartulina amarilla para Romell Quioto. Segunda amonestación para los blancos.,1,0,2016,196452,1,0.0
2629,Min. 56 | Segundo cambio olimpista. Entra: Alex López; Sale: Bayron Méndez.,4,0,2016,196452,4,0.0
2630,Min. 50 | Primer cambio merengue. Entra: Javier Estupiñán; Sale: Carlos Will Mejía.,2,0,2016,196452,2,0.0
2631,Min. 47 | Primera amarilla para Olimpia. Amonestado Mayron Flores.,1,0,2016,196452,1,0.0
2632,Min. 46 | ¡Nos salvamos! Tiro libre de Mario Berríos que se estrella en el horizontal.,1,0,2016,196452,1,0.0
2633,¡Arranca el complemento! Ya se juega la segunda mitad de este clásico. #RugeLeón,3,3,2016,196452,6,0.0
2634,Medio Tiempo | Olimpia y Marathón empatan 0-0 en el Nacional. #RugeLeón https://t.co/lV1Fu2FYlj,2,1,2016,196452,3,0.0
2635,Min. 43 | ¡Muy cerca los leones! Israel Fonseca probó de cabeza pero el balón se fue por encima de la portería verde.,1,1,2016,196452,2,0.0
2636,Min. 42 | ¡Se salva la visita! Cerca Olimpia de anotar el primero del partido.,4,1,2016,196452,5,0.0
2637,Min. 29 | Se mantiene el 0-0 en el Nacional. #RugeLeón,4,0,2016,196452,4,0.0
2638,Min. 15 | ¡Nuevamente Quioto! El atacante merengue remató y el arquero desvia a tiro de esquina.,5,5,2016,196452,10,0.01
2639,Min. 9 | ¡Cerca Olimpia del primero! Potente remate de Romell Quioto que se va apenas desviado.,7,2,2016,196452,9,0.0
2640,¡Se movió la redonda! Comienza en clásico en el Nacional. #RugeLeón,7,7,2016,196452,14,0.01
2641,¡Así sale Olimpia en este clásico! Estos son los once leones que Héctor Vargas manda a la cancha. #RugeLeón https://t.co/TSlEt5xNAg,20,25,2016,196452,45,0.02
2642,"Olimpista, esta tarde te esperamos en el Nacional. ¡Llenemos la casa! https://t.co/O6x92UjTxr",55,42,2016,196452,97,0.05
2643,Ya puedes adquirir tu camiseta conmemorativa contra el cáncer infantil en Tiendas Mendel's y https://t.co/fjGZH8XoOn https://t.co/Yuqw6QSMnI,27,18,2016,196452,45,0.02
2644,"Este domingo nos enfrentamos a Marathón en busca de mantener el buen paso en el Clausura. ¡Olimpista, te esperamos! https://t.co/qKQnFMJdx9",36,27,2016,196452,63,0.03
2645,"¡Olimpista, esta es la camiseta que usaremos en el mes de Febrero! Nos unimos a la lucha contra el cáncer infantil. https://t.co/aVZFmmwLxP",100,81,2016,196452,181,0.09
2646,https://t.co/KTl2h3oRWv,15,11,2016,196452,26,0.01
2647,¡Nos volvemos a unir! Mañana a las 3 PM se presenta la camiseta conmemorativa a la lucha contra el cancer infantil. https://t.co/b5ZbWsOWLc,55,43,2016,196452,98,0.05
2648,¡Éste domingo te queremos allí una vez más! Olimpia Vs Marathón Precios: Sol: 40. L Sombra: 80. L y Silla: 150. L. https://t.co/XSZmDNGRQD,48,43,2016,196452,91,0.05
2649,"A ellas que alegran nuestros días, que sienten lo mismo por estos colores. ¡A las mujeres de Honduras, felicidades! https://t.co/KfKu8Ma6xR",52,23,2016,196452,75,0.04
2650,En nuestra galería en Facebook encuentras las mejores postales de nuestra victoria ante Motagua. ¡Revive el clásico! https://t.co/7qCavcsK8z,33,17,2016,196452,50,0.03
2651,Así se encuentra la tabla de posiciones luego de la victoria en el clásico. ¡Vamos Olimpia! https://t.co/iqrRJv6o19,44,31,2016,196452,75,0.04
2652,Min. 90+5 | ¡Finalizó el partido! Olimpia derrota 1-0 al Motagua y logra sumar 3 valiosos puntos #RugeLeón,35,44,2016,196452,79,0.04
2653,Min. 86 | ¡GOOOL DEL OLIMPIA! Ever Alvarado con el primero para los leones #RugeLeón,38,41,2016,196452,79,0.04
2654,Min. 84 | ¡PENAL PARA EL OLIMPIA! Esta es la oportunidad que hemos esperado #RugeLeón,20,9,2016,196452,29,0.01
2655,Min. 46 | ¡Se movió el balón! Ya se juega el complemento en el Estadio Nacional de Tegucigalpa. #RugeLeón,5,3,2016,196452,8,0.0
2656,¿Como crees que terminará este partido contra el Motagua?,5,6,2016,196452,11,0.01
2657,"Min. 45+3 | ¡Finalizó el primer tiempo! Olimpia empata 0-0 contra el Motagua, ambos con oportunidad, en un partido muy complicado #RugeLeón",10,7,2016,196452,17,0.01
2658,Min. 30 | Jugamos un complicado partido en el Estadio Nacional de Tegucigalpa. #RugeLeón,6,2,2016,196452,8,0.0
2659,Min. 15 | Seguimos empatando (0 - 0) en el Estadio Nacional de Tegucigalpa. #RugeLeón,7,2,2016,196452,9,0.0
2660,¡Se movió el balón! Ya se juega el primer tiempo en el Estadio Nacional de Tegucigalpa. #RugeLeón,7,9,2016,196452,16,0.01
2661,Estos son los 11 leones que el DT Vargas enviará a la cancha hoy contra el Motagua. #RugeLeón https://t.co/IarueBDzY4,16,10,2016,196452,26,0.01
2662,"Envía GOL al 5005 y gana con Interacel en este clásico. ¡3 camisetas originales y 10,000 lempiras en efectivo! https://t.co/j85Ugw8HgG",11,1,2016,196452,12,0.01
2663,"Olimpista, tu cita es mañana en el Nacional a partir de las 4:00 PM. #RugeLeón https://t.co/YDsCDxTrQf",35,37,2016,196452,72,0.04
2664,"Envía GOL al 5005 y gana con Interacel en este clásico. ¡3 camisetas originales y 10,000 lempiras en efectivo! https://t.co/fhArKHuwgC",24,5,2016,196452,29,0.01
2665,Vive el Clásico con las nuevas camisetas del Club Olimpia de venta en Tiendas Mendel's y en https://t.co/tBrEmP6s1S. https://t.co/FiSL3xrMsH,18,10,2016,196452,28,0.01
2666,"¡Este domingo es de clásico! Olimpista, no te quedés en casa y disfrutemos de esta fiesta. #RugeLeón https://t.co/kaRrHTQye2",31,24,2016,196452,55,0.03
2667,Que el fútbol sirva para unir y que el clásico sirva para disfrutar. ¡No más violencia en los estadios de Honduras! https://t.co/BEbRHP1NfH,54,60,2016,196452,114,0.06
2668,Hoy se cumplen quince años de aquellla mágica e histórica noche. ¡Que lindo es ser olimpista! https://t.co/fmGw384ib8,187,157,2016,196452,344,0.18
2669,¡Ya tenemos rival en Copa Presidente! Nos enfrentaremos a Honduras de El Progreso en Cuartos de Final. #RugeLeón https://t.co/0bAwIJrDMG,54,35,2016,196452,89,0.05
2670,Así están las posiciones del Clausura 2016. Llegamos al #ClásicoCapitalino con el objetivo de ser líderes. #RugeLeón https://t.co/rHc2VxQJZE,40,14,2016,196452,54,0.03
2671,El día de hoy llegamos a un acuerdo con Alexander López quien vuelve a vestirse de blanco. #BienvenidoAlexLópez https://t.co/3WbVcS8Vb7,104,89,2016,196452,193,0.1
2672,¡Finalizó el partido! Olimpia derrota 0-2 al Honduras de El Progreso y logra sumar 3 valiosos puntos #RugeLeón https://t.co/ALO2FFViMa,89,78,2016,196452,167,0.09
2673,Min. 85 | ¡GOOOL DEL OLIMPIA! Alberth Elis con el segundo para los leones. #RugeLeón,23,25,2016,196452,48,0.02
2674,Min. 72 | Tercer cambio en el Olimpia ingresa Kevin Alvarez y sale Carlos Will Mejia #RugeLeón,7,5,2016,196452,12,0.01
2675,Min. 71 | Segundo cambio en el Olimpia ingresa Oscar Salas y sale Bayron Méndez #RugeLeón,5,3,2016,196452,8,0.0
2676,"Min. 53 | Primer cambio del Olimpia, ingresara Romel Quioto, sale Roger Rojas",6,3,2016,196452,9,0.0
2677,¡Se movió el balón! Ya se juega el complemento en el Humberto Micheletti. #RugeLeón,12,3,2016,196452,15,0.01
2678,Finaliza el primer tiempo y el Olimpia gana (0-1) al Honduras del Progreso en el Estadio Humberto Micheletti https://t.co/40cDmupywt,33,21,2016,196452,54,0.03
2679,Min. 33 | ¡GOOOL DEL OLIMPIA! Everl Alvarado con el primero para los leones. https://t.co/aGp6A89Kut,32,24,2016,196452,56,0.03
2680,"Olimpia sale con: Valladares, de Souza, Alvarado, Fonseca, Mejía, Morazán, Méndez, Flores, Mejía, Rojas y Elis. #RugeLeón",12,14,2016,196452,26,0.01
2681,Este sábado visitamos al Honduras de El Progreso en nuestra primera salida del Clausura 2016. #RugeLeón https://t.co/crVjCcqHWk,40,30,2016,196452,70,0.04
2682,¡Finalizó el partido! Olimpia derrota 0-6 al Valle FC y logra la clasificación a cuartos de final. #RugeLeón https://t.co/anrmUQoenJ,39,42,2016,196452,81,0.04
2683,Min. 88 | ¡GOOOL DEL OLIMPIA! Javier Estupiñán desde el punto penal anota el sexto para los leones. https://t.co/N0w2E32bFQ,13,11,2016,196452,24,0.01
2684,Min. 87 | ¡Penal a favor de Olimpia! Mayron Flores es derribado en el área y provoca la pena máxima.,4,1,2016,196452,5,0.0
2685,Min. 79 | ¡GOOOL DEL OLIMPIA! Javier Estupiñán anota el quinto gol del juego. https://t.co/dQo9HcLFKp,7,13,2016,196452,20,0.01
2686,Min. 77 | Agotamos nuestros cambios. José Pinto ingresó en lugar de Michaell Chirinos.,5,0,2016,196452,5,0.0
2687,Min. 76 | ¡GOOOL DEL OLIMPIA! Kevin Álvarez la manda a guardar y pone el 0-4 a favor de los leones. https://t.co/m2Nd8762UY,9,8,2016,196452,17,0.01
2688,"Ya se encuentra en el terreno de juego Diego Rodríguez, quien ingresó en lugar de Romell Quioto.",5,0,2016,196452,5,0.0
2689,Min. 69 | ¡Cerca Valle FC del primero! Potente remate que desvía Edrick Menjívar.,1,0,2016,196452,1,0.0
2690,"Olimpia realizó su tercer cambio. Ingresó Oscar Salas, Rembrandt Flores abandonó el terreno de juego.",3,0,2016,196452,3,0.0
2691,Min. 62 | ¡GOOOL DEL OLIMPIA! Elmer Güity con un potente derechazo anota el tercero del juego. https://t.co/Vts2KUDzAm,5,8,2016,196452,13,0.01
2692,Min. 61 | ¡Volvió a llegar Olimpia! Jorge López remata de derecha pero el arquero local evita el tercero.,4,0,2016,196452,4,0.0
2693,Min. 51 | ¡Cerca Olimpia del tercero! Peligrosa llegada de los merengues que estuvo cerca de concretar Javier Estupiñán.,3,0,2016,196452,3,0.0
2694,¡Se movió el balón! Ya se juega el complemento en el José Elías Nazar. #RugeLeón,6,2,2016,196452,8,0.0
2695,Se realizan dos cambios antes de comenzar la segunda mitad: Mayron Flores por  Oliver Morazán y Alejandro Reyes por Jorge Bengoché.,5,4,2016,196452,9,0.0
2696,"Al finalizar el primer tiempo, Olimpia vence 0-2 al local Valle FC. https://t.co/GvsNPUuOFa",9,12,2016,196452,21,0.01
2697,Min 45. | Tiro libre de Romell Quioto que pasa elevado de la portería visitante.,1,2,2016,196452,3,0.0
2698,Min. 43 | Volvió a llegar Valle FC sin embargo Edrick Menjívar controla sin problemas.,2,0,2016,196452,2,0.0
2699,Min. 30| ¡Nos salvamos del primero! Edrick Menjívar evita el descuento para los locales.,7,0,2016,196452,7,0.0
2700,¡GOOOL DEL OLIMPIA! Jorge Bengoché marca el segundo para los leones y aumenta la ventaja. https://t.co/yBRg4lhAM0,17,25,2016,196452,42,0.02
2701,¡GOOOL DEL OLIMPIA! Al minuto 16 Romell Quioto hace el 0-1 a favor de los merengues. https://t.co/FVWAslIAhZ,14,13,2016,196452,27,0.01
2702,Min. 14| Tarjeta amarilla para Jorge Bengoché.,3,2,2016,196452,5,0.0
2703,¡Ya se juega en el José Elías Nazar! Estos son los 11 leones que Héctor Vargas envió a la cancha. #RugeLeón https://t.co/uKLfAVZB2q,15,12,2016,196452,27,0.01
2704,Este miércoles continua la actividad en la Copa Presidente. Visitamos al Valle FC a partir de las 4:00 PM. #RugeLeón https://t.co/ACxE9HVAyc,21,31,2016,196452,52,0.03
2705,Una de las postales que nos dejó el triunfo 3-1 sobre Real España. #RugeLeón https://t.co/7bUUUJtwB0,30,12,2016,196452,42,0.02
2706,Las postales que nos dejó el triunfo 3-1 sobre R.España y arranque con pie derecho en busca de la corona número 30. https://t.co/dXo7dC181i,25,25,2016,196452,50,0.03
2707,¡Finalizó el partido! Olimpia vence 3-1 al Real España y arranca con pie derecho el Clausura 2016. #RugeLeón https://t.co/jUk1EWyDcI,58,62,2016,196452,120,0.06
2708,Se adicionan 3 minutos de tiempo agregado. Olimpa sigue arriba en el marcador 3-1.,7,4,2016,196452,11,0.01
2709,"Minuto 84: Olimpia realiza su último cambio. Entra: Rembrandt Flores, Sale: Carlos Will Mejía.",5,1,2016,196452,6,0.0
2710,"Minuto 74: Michaell Chirinos anotaba el cuarto gol para los leones, sin embargo la jugada se invalidó por fuera de juego.",5,5,2016,196452,10,0.01
2711,"Minuto 72: Segundo cambio en Olimpia. Entra: Elmer Güity, Sale: Bayron Méndez.",3,3,2016,196452,6,0.0
2712,"Minuto 61: Se realizó el primer cambio en Olimpia. Salió: Roger Rojas, Entró: Michaell Chirinos.",5,5,2016,196452,10,0.01
2713,¡GOOOOL DEL OLIMPIA! Alberth Elis al 60 anota el 3-1 a favor de los leones. https://t.co/VRDOuAfEDa,19,30,2016,196452,49,0.02
2714,Minuto 47: Gol del Real España. Nicolás Cardozo desde el punto penal anota el 2-1.,1,1,2016,196452,2,0.0
2715,Minuto 47: El árbitro indica falta penal a favor del España.,0,3,2016,196452,3,0.0
2716,¡Comenzó la segunda mitad! Ya se juega el complemento en el Nacional. Olimpia vence 2-0 al Real España. #RugeLeón,4,5,2016,196452,9,0.0
2717,¡Fin de la primera parte! Los leones se van al descanso ganando 2-0 al Real España. #RugeLeón https://t.co/Frc8t0h4sd,10,9,2016,196452,19,0.01
2718,Minuto 32: ¡Se salva Olimpia del descuento! Delgado probó de distancia y el balón se estrelló en el horizontal.,0,2,2016,196452,2,0.0
2719,Minuto 30: ¡Cerca Olimpia del tercero! Potente remate de Bayron Méndez que despeja el arquero aurinegro.,2,2,2016,196452,4,0.0
2720,Minuto 26: Gran atajada de Donis Escober al disparo de Gerson Rodas. Luego la jugada fue invalidada por fuera de juego.,3,5,2016,196452,8,0.0
2721,Minuto 17: Gran remate de Jhow Benavídez que Donis Escober controla en dos tiempos. Seguimos arriba en el marcador por 2-0.,5,6,2016,196452,11,0.01
2722,¡GOOOL DEL OLIMPIA! Roger Rojas al minuto 12 dispara de derecha y anota el segundo para los leones. #RugeLeón https://t.co/mBTWi4OVct,20,28,2016,196452,48,0.02
2723,¡GOOOL DEL OLIMPIA! Ever Alvarado al minuto 2 abre el marcador. https://t.co/phz09wnyMK,23,18,2016,196452,41,0.02
2724,¡Penaaal! Carlos Will Mejía es derribado en el área y el árbitro decreta la pena máxima.,5,5,2016,196452,10,0.01
2725,¡Se movió el balón! Comienza nuestro #CaminoALa30 en el Nacional.,4,8,2016,196452,12,0.01
2726,"Así luce hoy nuestra banca. Arnold Peralta no se va, ¡siempre con nosotros! https://t.co/YunDDKRBPT",99,107,2016,196452,206,0.1
2727,"¡Olimpista, mañana domingo te esperamos en el Nacional! https://t.co/JHhKiAo8QX",37,41,2016,196452,78,0.04
2728,¡El Clausura 2016 está cada vez más cerca! Adquiere tu nueva camiseta en Tiendas Mendel's y https://t.co/fjGZH8XoOn. https://t.co/2BVdo5VcZh,20,15,2016,196452,35,0.02
2729,"Se acerca la hora de volvernos a ver. ¡Olimpista, este domingo te esperamos en el Nacional! https://t.co/scUlxc8E7g",50,35,2016,196452,85,0.04
2730,¿Ya estás listo para el Clausura 2016? Adquiere la nueva piel de tu amado león en Mendel's y https://t.co/fjGZH8XoOn https://t.co/9dS8S5cw2M,32,19,2016,196452,51,0.03
2731,"¡Olimpista, apunta las fechas! Este es el calendario de la primera vuelta del Clausura 2016 para los leones. https://t.co/MlMNEJvooL",60,86,2016,196452,146,0.07
2732,"Gracias por acompañarnos en este año. En el 2016, juntos vamos por mucho más. ¡Feliz año nuevo, olimpistas! https://t.co/TEVcSNh30H",98,68,2016,196452,166,0.08
2733,¿Nos sigues a todas partes? ¡Síguenos también en nuestra cuenta oficial de Instagram! https://t.co/FTnK06S9s3,43,16,2015,196452,59,0.03
2734,Por la alegría de ser olimpistas. ¡Felices fiestas son nuestros más sinceros deseos en esta hermosa época! https://t.co/fREELmbjC7,58,39,2015,196452,97,0.05
2735,"Olimpista, esta es nuestra nueva camiseta de visita. Puedes adquirirla en Tiendas Mendels y https://t.co/fjGZH8XoOn https://t.co/goOG9n9IW1",49,21,2015,196452,70,0.04
2736,¡Ya puedes adquirir la nueva camiseta de tu amado león! Búscala en Tiendas Mendels y https://t.co/fjGZH8XoOn. https://t.co/EjDRTHPTjF,43,21,2015,196452,64,0.03
2737,Hoy caímos 2-1 frente a Juticalpa FC. ¡Nos seguimos preparando para que este próximo torneo levantemos la 30! https://t.co/jQwzBHtJ14,8,10,2015,196452,18,0.01
2738,"Mañana comienza la preparación con el objetivo de sumar más éxitos. ¡Olimpistas de Olancho, nos vemos en Juticalpa! https://t.co/hFPfJB5t9j",21,15,2015,196452,36,0.02
2739,La nueva piel del león. Ya la puedes adquirir en Tiendas Mendel´s y en https://t.co/fjGZH9f0cX https://t.co/heDlcGn4Rx,49,41,2015,196452,90,0.05
2740,Esta tarde caímos 0-1 en la final de reservas. Gracias por los éxitos obtenidos en estos dos años. ¡Vamos por más! https://t.co/fiRw8PdMgA,18,9,2015,196452,27,0.01
2741,Nuestros jugadores presentes en HRN anunciando la venta de la nueva piel del Olimpia. ¡No te quedes sin la tuya! https://t.co/cm7cQ4aAth,15,10,2015,196452,25,0.01
2742,"¡Olimpista, esta es tu nueva piel! Ya puedes adquirirlas en Tiendas Mendel´s y https://t.co/fjGZH8XoOn. https://t.co/R6jD8FVTtS",69,72,2015,196452,141,0.07
2743,"¡Olimpista, esta es tu nueva piel! Ya puedes adquirirlas en Tiendas Mendel´s y https://t.co/fjGZH8XoOn. https://t.co/NKVIN0p95x",67,80,2015,196452,147,0.07
2744,Ya está todo preparado en Mendel´s Plaza Miraflores. ¡En unos minutos presentaremos la nueva piel del león. https://t.co/qMHqmcGEKk,17,13,2015,196452,30,0.02
2745,Ya está todo preparado en Mendel´s Plaza Miraflores. ¡En unos minutos presentaremos la nueva piel del león.,7,10,2015,196452,17,0.01
2746,"Llegó el día, te esperamos esta mañana en Plaza Miraflores en la presentación de la nueva indumentaria del León. https://t.co/b1xrOiHWIB",37,29,2015,196452,66,0.03
2747,¿Ya estás listo? Acompañanos mañana en Mendel´s Miraflores para conocer las nuevas camisetas de tu amado león. https://t.co/bk3l10JHkB,36,37,2015,196452,73,0.04
2748,Carlo Costly ya esta listo para presentarte la nueva camiseta de visita del Club Olimpia. ¡Espérala muy pronto! https://t.co/o5PXFM0i3g,37,38,2015,196452,75,0.04
2749,Fabio ya está listo para una nueva indumentaria. Espera muy pronto la nueva camiseta del club Olimpia. https://t.co/SVttG93FoL,52,52,2015,196452,104,0.05
2750,"A la memoria de Arnold Peralta. Hasta siempre campeón! 

 #NoMasViolencia #JuegoLimpio https://t.co/ignX9fuPmQ",160,137,2015,196452,297,0.15
2751,Comunicado y Acuerdo de Duelo. A la memoria de Arnold Peralta. https://t.co/hWvhDDbQuI,82,73,2015,196452,155,0.08
2752,Lamentamos profundamente el fallecimiento de nuestro jugador Arnold Peralta. La familia olimpista está de luto. https://t.co/FaIPtmHxov,531,793,2015,196452,1324,0.67
2753,VIDEO: Momento en que Motagua escondió balones en el Nacional : https://t.co/mjFFyLu1gJ #Juegolimpio,32,46,2015,196452,78,0.04
2754,Finalizó el partido. Olimpia empató 1-1 ante Motagua. Estamos fuera. https://t.co/iewpoF5lsR,16,21,2015,196452,37,0.02
